0.000, 0.753, 75.697, 69.665, 6966.527, 1.570, 192.550, 160.758, 0.000, 0.753, 75.697, 69.665, 6966.527, 1.570, 217.450, 160.749
0.010, 1.524, 77.093, 139.611, 6994.543, 1.570, 192.551, 161.529, 0.010, 1.503, 74.997, -69.946, -13961.114, 1.570, 217.451, 161.499
0.020, 2.309, 78.496, 140.289, 67.866, 1.568, 192.552, 162.314, 0.020, 2.253, 74.988, -0.960, 6898.622, 1.568, 217.452, 162.249
0.030, 3.109, 79.916, 142.036, 174.627, 1.566, 192.555, 163.113, 0.030, 3.003, 74.961, -2.706, -174.671, 1.566, 217.455, 162.998
0.040, 3.920, 81.125, 120.850, -2118.516, 1.564, 192.560, 163.924, 0.040, 3.750, 74.687, -27.338, -2463.169, 1.564, 217.459, 163.745
0.050, 4.740, 81.997, 87.296, -3355.468, 1.560, 192.567, 164.744, 0.050, 4.490, 74.053, -63.449, -3611.112, 1.560, 217.466, 164.486
0.060, 5.568, 82.777, 77.914, -938.157, 1.557, 192.577, 165.572, 0.060, 5.223, 73.273, -77.917, -1446.788, 1.557, 217.475, 165.218
0.070, 6.403, 83.597, 82.051, 413.703, 1.552, 192.591, 166.408, 0.070, 5.948, 72.453, -82.055, -413.769, 1.552, 217.486, 165.943
0.080, 7.248, 84.472, 87.470, 541.868, 1.547, 192.609, 167.252, 0.080, 6.663, 71.578, -87.474, -541.966, 1.547, 217.502, 166.658
0.090, 8.102, 85.415, 94.348, 687.806, 1.541, 192.632, 168.106, 0.090, 7.370, 70.635, -94.353, -687.902, 1.541, 217.521, 167.364
0.100, 8.967, 86.445, 102.928, 858.009, 1.534, 192.660, 168.970, 0.100, 8.066, 69.605, -102.935, -858.146, 1.534, 217.544, 168.060
0.110, 9.843, 87.580, 113.536, 1060.774, 1.527, 192.696, 169.845, 0.110, 8.750, 68.470, -113.544, -1060.951, 1.527, 217.571, 168.744
0.120, 10.731, 88.846, 126.605, 1306.874, 1.518, 192.739, 170.733, 0.120, 9.423, 67.204, -126.615, -1307.092, 1.518, 217.604, 169.415
0.130, 11.634, 90.273, 142.711, 1610.627, 1.508, 192.791, 171.634, 0.130, 10.080, 65.776, -142.725, -1610.936, 1.508, 217.642, 170.072
0.140, 12.553, 91.899, 162.626, 1991.533, 1.497, 192.853, 172.551, 0.140, 10.722, 64.150, -162.644, -1991.930, 1.497, 217.685, 170.712
0.150, 13.491, 93.773, 187.391, 2476.443, 1.484, 192.928, 173.486, 0.150, 11.345, 62.276, -187.414, -2476.988, 1.484, 217.735, 171.333
0.160, 14.450, 95.957, 218.421, 3103.091, 1.470, 193.018, 174.441, 0.160, 11.945, 60.091, -218.452, -3103.847, 1.470, 217.791, 171.931
0.170, 15.435, 98.534, 257.674, 3925.259, 1.453, 193.125, 175.420, 0.170, 12.521, 57.514, -257.716, -3926.329, 1.453, 217.854, 172.503
0.180, 16.452, 101.613, 307.882, 5020.818, 1.434, 193.254, 176.428, 0.180, 13.065, 54.435, -307.939, -5022.355, 1.434, 217.923, 173.043
0.190, 17.505, 105.342, 372.924, 6504.141, 1.412, 193.408, 177.470, 0.190, 13.572, 50.705, -373.003, -6506.406, 1.412, 217.997, 173.545
0.200, 18.604, 109.926, 458.378, 8545.411, 1.387, 193.595, 178.554, 0.200, 14.033, 46.120, -458.491, -8548.821, 1.387, 218.075, 173.999
0.210, 19.761, 115.650, 572.379, 11400.079, 1.357, 193.824, 179.687, 0.210, 14.437, 40.394, -572.545, -11405.363, 1.357, 218.155, 174.395
0.220, 20.990, 122.919, 726.898, 15451.933, 1.321, 194.106, 180.884, 0.220, 14.768, 33.123, -727.149, -15460.360, 1.321, 218.231, 174.717
0.230, 22.313, 132.315, 939.577, 21267.950, 1.277, 194.461, 182.158, 0.230, 15.006, 23.723, -939.965, -21281.661, 1.277, 218.294, 174.946
0.240, 23.760, 144.674, 1235.950, 29637.274, 1.223, 194.916, 183.532, 0.240, 15.119, 11.358, -1236.561, -29659.610, 1.223, 218.329, 175.054
0.250, 25.372, 161.181, 1650.661, 41471.057, 1.157, 195.515, 185.028, 0.250, 15.171, 5.161, -619.713, 61684.881, 1.157, 218.309, 175.007
0.260, 27.206, 183.399, 2221.846, 57118.479, 1.072, 196.322, 186.675, 0.260, 15.445, 27.396, 2223.548, 284326.059, 1.072, 218.187, 174.761
0.270, 29.336, 212.995, 2959.619, 73777.390, 0.963, 197.439, 188.488, 0.270, 16.015, 57.022, 2962.617, 73906.904, 0.963, 217.886, 174.277
0.280, 31.840, 250.419, 3742.388, 78276.895, 0.825, 199.006, 190.442, 0.280, 16.960, 94.495, 3747.250, 78463.341, 0.825, 217.292, 173.542
0.290, 34.754, 291.436, 4101.659, 35927.113, 0.653, 201.159, 192.406, 0.290, 18.316, 135.578, 4108.356, 36110.549, 0.653, 216.289, 172.630
0.300, 37.984, 322.954, 3151.822, -94983.711, 0.456, 203.904, 194.108, 0.300, 19.987, 167.158, 3157.938, -95041.800, 0.456, 214.867, 171.751
0.310, 41.262, 327.835, 488.100, -266372.196, 0.255, 206.978, 195.248, 0.310, 21.708, 172.049, 489.124, -266881.415, 0.255, 213.254, 171.152
0.320, 44.288, 302.593, -2524.246, -301234.675, 0.074, 209.963, 195.741, 0.320, 23.175, 146.756, -2529.313, -301843.715, 0.074, 211.807, 170.910
0.330, 46.907, 261.932, -4066.031, -154178.466, 6.209, 212.582, 195.739, 0.330, 24.236, 106.025, -4073.059, -154374.565, 6.209, 210.746, 170.907
0.340, 49.124, 221.689, -4024.329, 4170.246, 6.094, 214.780, 195.447, 0.340, 24.893, 65.726, -4029.902, 4315.677, 6.094, 210.095, 170.991
0.350, 51.012, 188.738, -3295.072, 72925.678, 6.005, 216.616, 195.008, 0.350, 25.220, 32.740, -3298.607, 73129.535, 6.005, 209.776, 171.066
0.360, 52.648, 163.652, -2508.650, 78642.206, 5.936, 218.172, 194.504, 0.360, 25.297, 7.633, -2510.679, 78792.827, 5.936, 209.703, 171.088
0.370, 54.097, 144.905, -1874.663, 63398.646, 5.882, 219.521, 193.974, 0.370, 25.408, 11.127, 349.327, 286000.564, 5.882, 209.806, 171.047
0.380, 55.405, 130.812, -1409.293, 46537.005, 5.840, 220.714, 193.437, 0.380, 25.660, 25.226, 1409.979, 106065.208, 5.840, 210.036, 170.943
0.390, 56.606, 120.039, -1077.286, 33200.752, 5.806, 221.789, 192.904, 0.390, 26.020, 36.003, 1077.711, -33226.860, 5.806, 210.358, 170.783
0.400, 57.722, 111.629, -841.047, 23623.884, 5.779, 222.774, 192.378, 0.400, 26.464, 44.417, 841.313, -23639.798, 5.779, 210.750, 170.573
0.410, 58.771, 104.912, -671.701, 16934.580, 5.758, 223.687, 191.861, 0.410, 26.976, 51.135, 671.871, -16944.151, 5.758, 211.195, 170.321
0.420, 59.765, 99.421, -549.062, 12263.920, 5.740, 224.543, 191.354, 0.420, 27.542, 56.627, 549.173, -12269.819, 5.740, 211.682, 170.033
0.430, 60.714, 94.827, -459.431, 8963.110, 5.727, 225.351, 190.859, 0.430, 28.154, 61.222, 459.504, -8966.859, 5.727, 212.204, 169.713
0.440, 61.622, 90.891, -393.562, 6586.904, 5.717, 226.120, 190.375, 0.440, 28.806, 65.158, 393.611, -6589.364, 5.717, 212.756, 169.366
0.450, 62.494, 87.147, -374.476, 1908.608, 5.709, 226.854, 189.904, 0.450, 29.489, 68.371, 321.268, -7234.222, 5.709, 213.331, 168.996
0.460, 63.328, 83.413, -373.315, 116.015, 5.704, 227.553, 189.449, 0.460, 30.198, 70.875, 250.431, -7083.748, 5.704, 213.925, 168.610
0.470, 64.127, 79.907, -350.655, 2266.055, 5.701, 228.221, 189.011, 0.470, 30.928, 72.989, 211.336, -3909.517, 5.701, 214.535, 168.209
0.480, 64.893, 76.631, -327.573, 2308.177, 5.701, 228.861, 188.589, 0.480, 31.677, 74.871, 188.247, -2308.855, 5.701, 215.161, 167.797
0.490, 65.629, 73.516, -311.542, 1603.152, 5.702, 229.475, 188.185, 0.490, 32.443, 76.593, 172.210, -1603.676, 5.702, 215.800, 167.376
0.500, 66.334, 70.503, -301.225, 1031.621, 5.705, 230.065, 187.799, 0.500, 33.225, 78.212, 161.890, -1032.055, 5.705, 216.455, 166.948
0.510, 67.009, 67.547, -295.685, 554.062, 5.710, 230.631, 187.431, 0.510, 34.023, 79.775, 156.345, -554.451, 5.710, 217.124, 166.513
0.520, 67.655, 64.604, -294.255, 142.989, 5.717, 231.175, 187.082, 0.520, 34.836, 81.325, 154.912, -143.365, 5.717, 217.808, 166.074
0.530, 68.272, 61.639, -296.460, -220.462, 5.725, 231.697, 186.753, 0.530, 35.665, 82.896, 157.113, 220.077, 5.725, 218.509, 165.632
0.540, 68.858, 58.620, -301.944, -548.464, 5.735, 232.195, 186.445, 0.540, 36.510, 84.522, 162.593, 548.046, 5.735, 219.229, 165.188
0.550, 69.413, 55.516, -310.417, -847.329, 5.748, 232.671, 186.159, 0.550, 37.372, 86.232, 171.062, 846.861, 5.748, 219.968, 164.744
0.560, 69.936, 52.300, -321.592, -1117.451, 5.762, 233.123, 185.896, 0.560, 38.253, 88.055, 182.231, 1116.912, 5.762, 220.728, 164.300
0.570, 70.425, 48.949, -335.116, -1352.374, 5.779, 233.549, 185.655, 0.570, 39.153, 90.012, 195.748, 1351.757, 5.779, 221.512, 163.858
0.580, 70.880, 45.444, -350.486, -1537.012, 5.797, 233.949, 185.439, 0.580, 40.074, 92.123, 211.111, 1536.303, 5.797, 222.323, 163.420
0.590, 71.298, 41.775, -366.935, -1644.931, 5.819, 234.320, 185.248, 0.590, 41.018, 94.399, 227.553, 1644.131, 5.819, 223.162, 162.988
0.600, 71.677, 37.942, -383.284, -1634.859, 5.842, 234.661, 185.082, 0.600, 41.987, 96.838, 243.892, 1633.984, 5.842, 224.033, 162.564
0.610, 72.017, 33.964, -397.752, -1446.849, 5.868, 234.970, 184.941, 0.610, 42.981, 99.421, 258.352, 1445.930, 5.868, 224.937, 162.151
0.620, 72.315, 29.887, -407.745, -999.261, 5.897, 235.246, 184.824, 0.620, 44.002, 102.104, 268.336, 998.399, 5.897, 225.878, 161.754
0.630, 72.573, 25.790, -409.635, -189.018, 5.929, 235.486, 184.731, 0.630, 45.050, 104.807, 270.219, 188.336, 5.929, 226.855, 161.375
0.640, 72.791, 21.804, -398.626, 1100.931, 5.964, 235.692, 184.659, 0.640, 46.124, 107.399, 259.207, -1101.221, 5.964, 227.868, 161.019
0.650, 72.973, 18.116, -368.811, 2981.428, 6.000, 235.865, 184.605, 0.650, 47.221, 109.693, 229.397, -2981.034, 6.000, 228.916, 160.694
0.660, 73.122, 14.980, -313.617, 5519.466, 6.039, 236.009, 184.566, 0.660, 48.335, 111.435, 174.216, -5518.066, 6.039, 229.992, 160.404
0.670, 73.249, 12.712, -226.778, 8683.870, 6.079, 236.133, 184.537, 0.670, 49.458, 112.309, 87.404, -8681.180, 6.079, 231.087, 160.154
0.680, 73.366, 11.673, -103.899, 12287.874, 6.119, 236.248, 184.516, 0.680, 50.578, 111.955, -35.434, -12283.776, 6.119, 232.187, 159.949
0.690, 73.489, 12.230, 55.692, 15959.137, 6.159, 236.369, 184.498, 0.690, 51.678, 110.005, -194.972, -15953.879, 6.159, 233.276, 159.791
0.700, 73.636, 14.704, 247.444, 19175.152, 6.195, 236.515, 184.483, 0.700, 52.739, 106.138, -386.667, -19169.503, 6.195, 234.331, 159.679
0.710, 73.829, 19.317, 461.246, 21380.276, 6.228, 236.708, 184.469, 0.710, 53.741, 100.134, -600.422, -21375.448, 6.228, 235.330, 159.607
0.720, 74.090, 26.144, 682.707, 22146.042, 6.254, 236.969, 184.459, 0.720, 54.660, 91.915, -821.856, -22143.418, 6.254, 236.249, 159.569
0.730, 74.441, 35.100, 895.557, 21284.984, 6.273, 237.320, 184.452, 0.730, 55.475, 81.568, -1034.713, -21285.725, 6.273, 237.064, 159.553
0.740, 74.901, 45.939, 1083.918, 18836.157, 6.282, 237.779, 184.450, 0.740, 56.169, 69.337, -1223.122, -18840.869, 6.282, 237.757, 159.550
0.750, 75.459, 55.893, 995.407, -8851.096, 6.283, 238.338, 184.450, 0.750, 56.749, 57.990, -1134.695, 8842.731, 6.283, 238.337, 159.550
0.760, 76.025, 56.590, 69.728, -92567.933, 6.283, 238.904, 184.450, 0.760, 57.308, 55.899, -209.058, 92563.658, 6.283, 238.896, 159.550
0.770, 76.588, 56.279, -31.108, -10083.570, 6.282, 239.467, 184.450, 0.770, 57.856, 54.817, -108.223, 10083.534, 6.282, 239.445, 159.550
0.780, 77.148, 56.028, -25.153, 595.488, 6.281, 240.027, 184.449, 0.780, 58.393, 53.675, -114.178, -595.501, 6.281, 239.981, 159.549
0.790, 77.707, 55.826, -20.107, 504.560, 6.280, 240.586, 184.447, 0.790, 58.917, 52.483, -119.224, -504.576, 6.280, 240.506, 159.548
0.800, 78.263, 55.668, -15.881, 422.672, 6.278, 241.142, 184.445, 0.800, 59.430, 51.249, -123.451, -422.691, 6.278, 241.019, 159.545
0.810, 78.819, 55.544, -12.390, 349.051, 6.276, 241.698, 184.442, 0.810, 59.930, 49.979, -126.941, -349.071, 6.276, 241.518, 159.542
0.820, 79.373, 55.448, -9.561, 282.876, 6.273, 242.252, 184.437, 0.820, 60.417, 48.682, -129.770, -282.897, 6.273, 242.005, 159.538
0.830, 79.927, 55.375, -7.328, 223.317, 6.270, 242.806, 184.431, 0.830, 60.890, 47.362, -132.004, -223.339, 6.270, 242.479, 159.533
0.840, 80.480, 55.319, -5.633, 169.559, 6.266, 243.359, 184.422, 0.840, 61.350, 46.025, -133.699, -169.581, 6.266, 242.939, 159.526
0.850, 81.033, 55.274, -4.424, 120.821, 6.262, 243.912, 184.412, 0.850, 61.797, 44.676, -134.908, -120.842, 6.262, 243.386, 159.518
0.860, 81.585, 55.238, -3.661, 76.369, 6.257, 244.464, 184.399, 0.860, 62.230, 43.319, -135.672, -76.389, 6.257, 243.819, 159.507
0.870, 82.137, 55.205, -3.305, 35.532, 6.252, 245.016, 184.383, 0.870, 62.650, 41.959, -136.027, -35.550, 6.252, 244.238, 159.495
0.880, 82.689, 55.171, -3.328, -2.296, 6.246, 245.567, 184.364, 0.880, 63.056, 40.598, -136.004, 2.279, 6.246, 244.644, 159.482
0.890, 83.240, 55.134, -3.705, -37.646, 6.240, 246.118, 184.342, 0.890, 63.448, 39.242, -135.628, 37.632, 6.240, 245.036, 159.466
0.900, 83.791, 55.090, -4.415, -70.975, 6.233, 246.668, 184.316, 0.900, 63.827, 37.893, -134.918, 70.964, 6.233, 245.414, 159.448
0.910, 84.342, 55.036, -5.441, -102.662, 6.225, 247.218, 184.287, 0.910, 64.193, 36.554, -133.892, 102.653, 6.225, 245.779, 159.428
0.920, 84.891, 54.968, -6.771, -133.005, 6.217, 247.766, 184.253, 0.920, 64.545, 35.228, -132.562, 133.000, 6.217, 246.131, 159.407
0.930, 85.440, 54.884, -8.393, -162.229, 6.209, 248.314, 184.215, 0.930, 64.884, 33.919, -130.940, 162.227, 6.209, 246.469, 159.383
0.940, 85.988, 54.781, -10.298, -190.477, 6.200, 248.860, 184.172, 0.940, 65.211, 32.629, -129.035, 190.479, 6.200, 246.795, 159.357
0.950, 86.535, 54.656, -12.476, -217.823, 6.191, 249.405, 184.124, 0.950, 65.524, 31.360, -126.857, 217.828, 6.191, 247.107, 159.330
0.960, 87.080, 54.507, -14.919, -244.268, 6.181, 249.947, 184.071, 0.960, 65.825, 30.116, -124.414, 244.277, 6.181, 247.407, 159.301
0.970, 87.623, 54.331, -17.617, -269.750, 6.171, 250.487, 184.013, 0.970, 66.114, 28.899, -121.716, 269.762, 6.171, 247.694, 159.270
0.980, 88.164, 54.125, -20.558, -294.148, 6.160, 251.025, 183.949, 0.980, 66.391, 27.711, -118.775, 294.163, 6.160, 247.969, 159.237
0.990, 88.703, 53.888, -23.731, -317.292, 6.149, 251.559, 183.880, 0.990, 66.657, 26.555, -115.602, 317.309, 6.149, 248.233, 159.203
1.000, 89.239, 53.617, -27.121, -338.967, 6.138, 252.090, 183.805, 1.000, 66.911, 25.433, -112.212, 338.988, 6.138, 248.485, 159.168
1.010, 89.772, 53.310, -30.710, -358.934, 6.126, 252.617, 183.725, 1.010, 67.155, 24.347, -108.622, 358.957, 6.126, 248.725, 159.131
1.020, 90.302, 52.965, -34.479, -376.932, 6.114, 253.140, 183.639, 1.020, 67.388, 23.298, -104.852, 376.957, 6.114, 248.955, 159.093
1.030, 90.828, 52.581, -38.406, -392.694, 6.102, 253.658, 183.548, 1.030, 67.611, 22.289, -100.925, 392.721, 6.102, 249.175, 159.055
1.040, 91.349, 52.156, -42.466, -405.964, 6.090, 254.170, 183.451, 1.040, 67.824, 21.320, -96.865, 405.992, 6.090, 249.384, 159.015
1.050, 91.866, 51.690, -46.631, -416.503, 6.077, 254.677, 183.348, 1.050, 68.028, 20.393, -92.700, 416.531, 6.077, 249.584, 158.974
1.060, 92.378, 51.181, -50.872, -424.107, 6.064, 255.177, 183.240, 1.060, 68.223, 19.509, -88.459, 424.136, 6.064, 249.775, 158.933
1.070, 92.884, 50.630, -55.158, -428.617, 6.052, 255.670, 183.127, 1.070, 68.410, 18.667, -84.172, 428.645, 6.052, 249.957, 158.892
1.080, 93.385, 50.035, -59.457, -429.925, 6.039, 256.157, 183.009, 1.080, 68.588, 17.868, -79.873, 429.953, 6.039, 250.130, 158.850
1.090, 93.879, 49.398, -63.737, -427.985, 6.026, 256.635, 182.887, 1.090, 68.759, 17.112, -75.593, 428.012, 6.026, 250.296, 158.807
1.100, 94.366, 48.718, -67.965, -422.815, 6.013, 257.106, 182.760, 1.100, 68.923, 16.399, -71.364, 422.841, 6.013, 250.454, 158.764
1.110, 94.846, 47.997, -72.110, -414.499, 6.000, 257.567, 182.628, 1.110, 69.081, 15.727, -67.219, 414.522, 6.000, 250.606, 158.721
1.120, 95.318, 47.235, -76.142, -403.183, 5.987, 258.020, 182.493, 1.120, 69.232, 15.095, -63.187, 403.204, 5.987, 250.750, 158.678
1.130, 95.783, 46.435, -80.033, -389.075, 5.974, 258.463, 182.355, 1.130, 69.377, 14.502, -59.296, 389.094, 5.974, 250.889, 158.635
1.140, 96.239, 45.598, -83.757, -372.433, 5.961, 258.897, 182.214, 1.140, 69.516, 13.946, -55.571, 372.449, 5.961, 251.021, 158.592
